CustomerId,Name,Gender,Age,Salary,LocationId,Churned,AccountId,Tenure,Balance,NumProducts,HasCreditCard,IsActive,Geography
15716024,Dennis,Male,42,115509.59,1,0,A15716024SID,5,,2,1,0,Germany
15675328,Knight,Female,37,82176.48,4,0,A15675328SID,6,,2,1,0,UK
15604314,Webb,Female,26,63717.49,1,0,A15604314SID,1,97331.19,1,1,0,Germany
15658339,Pugliesi,Male,37,198745.94,5,0,A15658339SID,2,139265.63,2,1,1,Canada
15630402,Nebechukwu,Female,31,5719.11,6,0,A15630402SID,9,,1,0,1,USA
15689616,Ward,Male,34,20058.61,6,0,A15689616SID,5,168094.01,1,0,0,USA
15774224,Nixon,Female,30,170638.98,5,0,A15774224SID,5,131563.88,2,1,0,Canada
15701291,Chidubem,Male,44,30607.11,4,0,A15701291SID,3,,2,1,0,UK
15719606,Rivers,Male,50,37171.46,5,0,A15719606SID,9,,2,0,0,Canada
15644119,Sochima,Male,31,42589.33,1,0,A15644119SID,3,,1,1,1,Germany
15646859,Heydon,Male,47,66799.28,5,0,A15646859SID,7,107363.29,1,1,1,Canada
15606836,Lombardo,Female,33,101866.39,3,0,A15606836SID,2,94493.03,1,0,1,Spain
15664150,Holland,Female,29,49284.0,6,0,A15664150SID,9,170214.23,2,1,0,USA
15624510,Tien,Male,52,27445.4,3,1,A15624510SID,6,139781.06,1,1,0,Spain
15810944,Bryant,Female,35,70760.69,4,0,A15810944SID,7,,2,1,0,UK
15668575,Hao,Female,26,104502.02,6,1,A15668575SID,8,148610.41,3,0,1,USA
15603246,Genovesi,Male,73,165407.96,6,0,A15603246SID,2,170241.7,2,1,1,USA
15804002,Kovalev,Female,33,113580.79,5,0,A15804002SID,1,128306.83,1,1,1,Canada
15728773,Hsieh,Female,47,45978.39,2,0,A15728773SID,7,,2,1,1,France
15598044,Debellis,Female,35,152012.36,3,0,A15598044SID,3,,1,1,1,Spain
15694829,Chibueze,Male,32,77349.92,5,0,A15694829SID,7,175454.0,1,0,1,Canada
15600575,Padovano,Male,41,47322.05,6,0,A15600575SID,6,,2,1,0,USA
15727311,Yen,Female,22,38772.65,6,0,A15727311SID,0,100885.93,2,1,1,USA
15570769,Kibble,Male,69,24489.44,1,0,A15570769SID,9,93320.8,1,1,1,Germany
15606274,Lori,Male,38,14466.08,6,0,A15606274SID,6,63176.44,2,1,1,USA
15746139,Enemuo,Male,33,63142.12,4,0,A15746139SID,2,139451.67,1,0,0,UK
15704987,Lu,Female,52,41858.43,1,0,A15704987SID,8,49113.75,1,1,0,Germany
15628972,Nebeolisa,Male,32,127443.82,4,1,A15628972SID,1,123906.22,3,1,1,UK
15697686,Stewart,Female,40,84151.98,3,0,A15697686SID,6,,2,1,1,Spain
15733883,Ward,Male,28,58595.64,1,0,A15733883SID,7,,2,0,0,Germany
15617482,Milanesi,Female,52,37240.11,2,1,A15617482SID,1,131441.51,1,1,0,France
15704583,Chikwado,Male,56,114522.68,6,1,A15704583SID,2,,1,1,0,USA
15621083,Douglas,Male,57,72549.27,4,1,A15621083SID,6,136325.48,2,1,1,UK
15649487,Sal,Female,38,176712.59,6,1,A15649487SID,4,113150.44,2,1,0,USA
15736760,Douglas,Female,42,152855.96,2,0,A15736760SID,9,,1,0,0,France
15714658,Yates,Female,33,73371.65,4,0,A15714658SID,4,,2,1,1,UK
15599081,Watt,Female,46,70323.68,4,0,A15599081SID,8,102785.16,1,1,1,UK
15705113,P'an,Male,34,9663.28,4,0,A15705113SID,6,83264.28,1,0,0,UK
15631159,H?,Male,41,142514.66,6,0,A15631159SID,4,72252.64,2,1,1,USA
15792818,Perry,Female,29,118623.94,4,0,A15792818SID,6,148051.52,1,1,0,UK
15633531,Lavrov,Female,76,68400.14,1,0,A15633531SID,9,138489.66,1,1,1,Germany
15744529,Chiekwugo,Male,63,115291.86,1,0,A15744529SID,8,,2,1,1,Germany
15669656,Macdonald,Male,32,170382.99,1,0,A15669656SID,6,111589.33,1,1,1,Germany
15581198,Jenkins,Female,39,112946.67,4,1,A15581198SID,0,122104.79,1,1,0,UK
15729054,Korovina,Male,32,79812.77,2,0,A15729054SID,4,96106.83,1,1,1,France
15573452,Manning,Male,42,19862.78,2,0,A15573452SID,7,115930.87,1,1,0,France
15776733,Wilson,Female,37,158610.89,1,0,A15776733SID,7,124513.66,2,1,0,Germany
15724858,Begum,Female,54,191212.63,5,1,A15724858SID,9,,1,1,0,Canada
15713144,Ingrassia,Male,46,61931.21,6,0,A15713144SID,8,,1,1,0,USA
15690188,Maclean,Male,33,58043.02,4,1,A15690188SID,7,,1,1,1,UK
15689425,Olejuru,Male,35,22247.27,3,0,A15689425SID,8,100988.39,2,1,0,Spain
15671766,Enyinnaya,Male,44,31448.52,4,0,A15671766SID,10,118577.24,1,1,1,UK
15782806,Watson,Male,28,146875.86,6,0,A15782806SID,6,,2,1,0,USA
15764419,Langdon,Male,27,116081.93,4,0,A15764419SID,5,,2,1,1,UK
15591915,Frolov,Female,39,73669.94,4,1,A15591915SID,2,,1,0,1,UK
15772798,Chikezie,Female,28,93959.96,2,0,A15772798SID,5,,2,1,1,France
15792008,Zetticci,Female,26,158918.03,5,0,A15792008SID,9,,2,0,1,Canada
15715541,Yang,Female,42,198193.75,4,0,A15715541SID,9,113311.11,1,1,1,UK
15639277,Lin,Female,41,13160.03,2,0,A15639277SID,9,,1,0,0,France
15798850,Goddard,Male,32,4660.91,5,0,A15798850SID,7,,2,1,0,Canada
15776348,Rogers,Male,20,180197.74,1,1,A15776348SID,4,124365.42,1,0,0,Germany
15727696,Zubareva,Male,42,63023.02,5,0,A15727696SID,1,147249.29,2,1,1,Canada
15793813,Onochie,Male,36,118971.74,3,0,A15793813SID,7,103688.19,1,0,1,Spain
15694395,Ts'ui,Female,29,154700.61,4,0,A15694395SID,1,138740.24,2,0,0,UK
15764195,Newsom,Male,39,97577.17,3,0,A15764195SID,4,111900.14,1,1,1,Spain
15744919,Genovese,Female,37,48990.5,2,0,A15744919SID,0,152760.24,1,1,1,France
15671655,Thorpe,Male,31,140262.96,1,1,A15671655SID,7,143966.3,2,1,1,Germany
15654901,Horton,Male,51,130189.53,5,0,A15654901SID,10,141556.96,1,1,0,Canada
15649136,Williamson,Female,43,16301.91,5,0,A15649136SID,6,,2,1,1,Canada
15775562,Shoobridge,Female,33,126962.41,6,0,A15775562SID,5,,2,1,0,USA
15807481,Peng,Female,46,158750.53,6,0,A15807481SID,1,,1,1,1,USA
15642885,Gray,Male,30,199644.2,4,0,A15642885SID,8,,2,1,0,UK
15789109,Watson,Female,41,144272.71,2,1,A15789109SID,10,,1,1,1,France
15814004,Fyodorova,Male,29,98320.27,1,0,A15814004SID,2,,2,0,1,Germany
15673619,Bazhenov,Male,25,64129.03,2,0,A15673619SID,9,162560.32,1,1,0,France
15595135,Solomon,Female,29,181221.09,1,0,A15595135SID,7,123229.46,1,1,0,Germany
15583681,Layh,Male,31,163809.08,5,0,A15583681SID,7,76665.71,2,1,1,Canada
15605000,John,Male,38,171457.06,3,1,A15605000SID,9,140278.99,3,1,1,Spain
15718071,Tuan,Female,51,15801.02,2,0,A15718071SID,3,,2,0,1,France
15679760,Slattery,Male,46,102950.79,2,0,A15679760SID,1,115764.32,2,0,0,France
15654574,Onyekachi,Male,36,174918.46,5,0,A15654574SID,5,131142.53,2,1,0,Canada
15577178,Genovese,Male,45,193160.25,5,1,A15577178SID,5,68375.27,1,1,0,Canada
15595324,Daniels,Female,39,5831.0,3,1,A15595324SID,5,117833.3,3,0,0,Spain
15756932,Caldwell,Female,36,82298.59,2,0,A15756932SID,7,,2,1,1,France
15726358,Chiemenam,Male,34,130686.59,6,0,A15726358SID,7,,2,0,0,USA
15595228,Wanliss,Male,45,52885.23,6,1,A15595228SID,7,,1,0,1,USA
15782530,Bruce,Male,30,68985.99,2,0,A15782530SID,2,111093.01,1,1,0,France
15592877,Wright,Male,42,35367.19,3,0,A15592877SID,9,132657.55,1,1,0,Spain
15651983,Fang,Female,56,196241.94,4,1,A15651983SID,9,128882.49,1,1,1,UK
15746737,Eames,Male,59,170705.53,6,0,A15746737SID,9,69129.59,1,1,1,USA
15774179,Sutherland,Male,37,126477.41,3,0,A15774179SID,6,,2,1,1,Spain
15667265,Cavenagh,Male,39,159618.17,5,0,A15667265SID,4,121404.64,1,1,1,Canada
15655123,Dumetolisa,Female,45,195395.33,2,1,A15655123SID,9,131355.3,3,1,0,France
15595917,Mackay,Female,35,168285.85,3,0,A15595917SID,1,102097.33,1,0,1,Spain
15668385,Dellucci,Male,40,138052.51,2,0,A15668385SID,1,154863.15,1,1,1,France
15709476,Kenyon,Female,41,71179.31,2,0,A15709476SID,3,99945.93,2,1,0,France
15711218,Parry,Male,39,55556.3,4,0,A15711218SID,2,121704.32,2,1,0,UK
15798659,Kennedy,Female,43,31705.19,6,0,A15798659SID,3,,2,1,0,USA
15663939,Arnott,Male,35,186118.93,5,0,A15663939SID,8,138782.76,1,1,1,Canada
15694946,Hanson,Male,35,195580.28,1,0,A15694946SID,9,,2,1,1,Germany
15631912,T'ao,Male,30,54113.38,5,0,A15631912SID,8,136291.71,1,1,0,Canada
15768816,Shen,Male,42,127528.84,3,0,A15768816SID,0,107856.57,2,1,0,Spain
15682268,Steere,Female,26,60231.74,4,1,A15682268SID,1,108348.66,1,0,0,UK
15684801,Abbott,Male,47,156878.42,2,1,A15684801SID,1,93871.95,3,1,0,France
15636428,Sutherland,Female,45,182784.11,1,1,A15636428SID,1,,1,1,0,Germany
15809823,Thurgood,Male,19,129690.5,1,0,A15809823SID,2,125860.2,1,0,0,Germany
15699284,Johnson,Male,49,113860.81,6,0,A15699284SID,8,172713.44,1,1,0,USA
15786993,Lung,Female,51,184524.74,5,0,A15786993SID,5,,2,0,1,Canada
15709441,Cocci,Female,59,36124.98,5,0,A15709441SID,8,,1,1,1,Canada
15710257,Matveyeva,Female,39,121316.07,1,0,A15710257SID,3,130786.92,1,0,1,Germany
15582492,Moore,Female,29,185630.76,5,0,A15582492SID,2,112367.34,1,1,0,Canada
15575694,Yobachukwu,Female,45,71133.12,2,0,A15575694SID,7,91091.06,2,1,0,France
15756820,Fleming,Female,26,32020.42,6,0,A15756820SID,7,106198.5,1,0,1,USA
15766289,Dickinson,Male,47,162760.96,5,0,A15766289SID,5,142669.93,2,1,0,Canada
15593014,Evseyev,Male,33,175178.56,2,0,A15593014SID,1,112833.35,1,0,1,France
15584545,Aksenov,Female,40,177099.71,4,0,A15584545SID,5,,2,0,1,UK
15675949,Fleming,Female,43,66406.37,2,0,A15675949SID,4,,2,1,1,France
15672091,Ulyanov,Female,32,59559.81,5,0,A15672091SID,2,104336.43,2,0,0,Canada
15801658,Summers,Male,55,175750.21,6,0,A15801658SID,6,104305.74,1,0,1,USA
15706185,Clements,Male,47,174311.3,5,0,A15706185SID,5,140187.1,2,1,1,Canada
15789863,Kazakova,Male,39,171716.81,3,0,A15789863SID,4,,2,1,0,Spain
15720943,Pirozzi,Female,45,189362.39,1,1,A15720943SID,1,114959.12,1,1,0,Germany
15697997,Jamieson,Male,33,180716.1,4,1,A15697997SID,5,164704.38,1,0,1,UK
15665416,Ferri,Male,62,116977.89,5,0,A15665416SID,10,119096.55,1,0,1,Canada
15660200,Mai,Male,31,185105.44,3,0,A15660200SID,1,,2,1,1,Spain
15619653,Hannaford,Male,47,35046.97,2,1,A15619653SID,2,,1,1,0,France
15773447,Fomin,Male,30,36251.0,2,0,A15773447SID,8,,1,1,0,France
15739160,Mahon,Female,41,103174.5,3,0,A15739160SID,9,115465.28,1,1,0,Spain
15689237,Shaw,Female,27,122642.09,5,0,A15689237SID,4,,2,1,0,Canada
15679297,Volkova,Male,43,122937.57,4,0,A15679297SID,3,184926.61,1,1,0,UK
15591433,Miles,Male,43,8757.39,5,0,A15591433SID,8,85957.88,2,1,0,Canada
15642725,Madison,Male,32,125782.29,2,0,A15642725SID,10,114084.6,1,0,1,France
15701962,Scott,Female,29,122487.73,5,0,A15701962SID,2,166930.76,2,1,0,Canada
15811613,Voss,Female,27,20066.38,5,0,A15811613SID,8,,1,1,0,Canada
15741049,Colebatch,Male,29,55473.15,2,0,A15741049SID,7,,2,1,1,France
15724423,Wilson,Female,38,38962.94,2,0,A15724423SID,6,107193.82,2,0,0,France
15574305,T'ang,Male,36,63795.8,2,0,A15574305SID,3,116275.12,1,1,1,France
15678168,Gibson,Female,27,163060.43,5,0,A15678168SID,7,,2,1,1,Canada
15697020,Hs?eh,Male,39,26578.69,1,0,A15697020SID,2,91068.56,1,1,0,Germany
15610801,Pan,Male,41,5066.76,3,0,A15610801SID,5,123049.21,1,0,1,Spain
15745232,Chikelu,Female,39,140497.67,5,0,A15745232SID,6,,2,1,1,Canada
15722758,Allan,Male,40,146156.98,2,0,A15722758SID,7,,2,0,0,France
15792102,Yefremova,Female,42,199316.19,3,0,A15792102SID,3,137781.65,1,0,0,Spain
15675185,Chuang,Female,48,103944.37,1,0,A15675185SID,2,108128.96,2,1,1,Germany
15801247,Fan,Male,39,138021.36,3,0,A15801247SID,10,105317.73,2,1,0,Spain
15725660,Dellucci,Male,20,68621.98,3,0,A15725660SID,1,80569.73,1,0,0,Spain
15638963,Garran,Female,22,28149.06,2,0,A15638963SID,4,174852.89,1,1,1,France
15800061,Moretti,Female,45,135169.76,3,1,A15800061SID,3,89158.94,3,1,0,Spain
15578006,Yao,Female,85,116537.96,5,0,A15578006SID,10,,2,1,1,Canada
15668504,Lucchesi,Male,36,105922.69,2,0,A15668504SID,2,89800.14,1,1,1,France
15687491,Nkemdilim,Male,45,88211.12,4,1,A15687491SID,9,101207.75,1,0,0,UK
15610403,Anderson,Male,43,26900.63,5,0,A15610403SID,1,106086.42,2,1,0,Canada
15741094,Sagese,Male,21,3494.02,6,0,A15741094SID,1,,2,1,1,USA
15807909,Rubensohn,Male,47,113163.17,5,0,A15807909SID,9,,2,1,0,Canada
15666141,Baldwin,Female,26,19324.5,6,0,A15666141SID,8,101440.36,2,1,1,USA
15617134,Iqbal,Male,38,189678.7,1,0,A15617134SID,4,,2,1,0,Germany
15783029,Monaldo,Male,34,26387.71,3,0,A15783029SID,7,106603.74,2,1,1,Spain
15622833,Mahon,Female,29,106276.55,6,0,A15622833SID,10,130420.2,2,0,0,USA
15746422,Muir,Female,38,45015.38,4,0,A15746422SID,1,,1,1,0,UK
15750839,Burns,Male,29,173495.77,5,0,A15750839SID,2,45022.23,1,1,1,Canada
15749130,Dyer,Male,27,52581.96,4,0,A15749130SID,1,74298.43,1,1,1,UK
15779862,Lyons,Female,31,146339.27,2,1,A15779862SID,3,133003.03,1,0,1,France
15767871,H?,Male,48,182609.97,1,0,A15767871SID,7,,2,1,1,Germany
15679651,Gardiner,Female,37,197890.65,1,0,A15679651SID,1,136689.66,1,1,0,Germany
15576219,Cameron,Male,32,6225.63,4,0,A15576219SID,4,,2,1,1,UK
15699247,Chapman,Female,44,123977.86,5,1,A15699247SID,5,,2,1,1,Canada
15619087,Taylor,Male,53,170195.4,6,0,A15619087SID,1,102520.37,1,1,1,USA
15605327,Namatjira,Male,35,114190.3,3,0,A15605327SID,2,,2,1,1,Spain
15610140,He,Female,34,27022.57,2,0,A15610140SID,5,,2,1,0,France
15791174,Leibius,Male,67,59457.0,4,0,A15791174SID,1,88382.01,1,0,1,UK
15602373,White,Male,44,165038.41,1,0,A15602373SID,4,115049.15,2,1,0,Germany
15762605,Wall,Male,58,154181.41,5,0,A15762605SID,1,104796.54,1,1,1,Canada
15598840,Moretti,Male,33,134960.98,3,0,A15598840SID,1,123082.08,1,1,0,Spain
15744279,Patterson,Female,58,65708.5,5,0,A15744279SID,8,,2,1,1,Canada
15670619,Coppin,Female,33,117374.22,2,0,A15670619SID,8,,2,0,0,France
15599533,Tsao,Female,43,77703.19,3,0,A15599533SID,7,,2,1,1,Spain
15757837,Kao,Male,33,177651.38,4,0,A15757837SID,3,88311.48,2,1,1,UK
15697574,Stewart,Female,40,60954.45,2,0,A15697574SID,9,,3,1,1,France
15578738,Tuan,Male,32,151924.9,2,0,A15578738SID,7,71872.19,1,1,1,France
15762228,Barnes,Male,35,26318.73,3,0,A15762228SID,6,110046.93,2,1,0,Spain
15614827,Sun,Male,42,147557.71,2,0,A15614827SID,8,104430.08,1,1,1,France
15789815,Fallaci,Female,28,125918.17,1,0,A15789815SID,5,,2,1,0,Germany
15579781,Buccho,Male,31,190803.37,4,0,A15579781SID,10,138653.51,1,1,0,UK
15587013,Tien,Female,31,11043.54,2,0,A15587013SID,7,102575.04,1,1,1,France
15570932,Pirozzi,Male,43,119100.05,3,1,A15570932SID,7,137780.74,2,1,1,Spain
15794661,Liu,Male,32,140579.17,2,0,A15794661SID,2,,2,1,0,France
15581654,Long,Male,32,37731.95,6,0,A15581654SID,7,,2,0,1,USA
15644296,Scott,Female,30,1852.58,1,0,A15644296SID,8,105209.54,1,1,0,Germany
15614420,Gerasimova,Female,32,172049.84,2,0,A15614420SID,0,109570.21,2,1,1,France
15609653,Ifeatu,Female,44,133591.11,3,1,A15609653SID,6,118715.86,1,1,0,Spain
15594577,De Luca,Male,35,192751.18,4,0,A15594577SID,10,,2,1,1,UK
15584114,Ogbonnaya,Female,43,193828.27,6,0,A15584114SID,2,153393.18,2,1,1,USA
15673367,Humffray,Male,33,55775.72,2,0,A15673367SID,6,132603.36,1,1,0,France
15685576,Degtyaryov,Female,36,102280.29,4,0,A15685576SID,6,,2,1,1,UK
15774727,Monaldo,Female,34,44965.44,4,0,A15774727SID,1,129398.01,2,0,0,UK
15694288,Cawthorne,Male,28,170661.02,3,0,A15694288SID,3,,2,1,0,Spain
15603319,Graham,Male,29,197145.89,5,0,A15603319SID,2,151352.74,1,0,0,Canada
15759066,Carpenter,Female,44,192359.9,1,1,A15759066SID,5,136836.49,1,1,0,Germany
15814816,Kambinachi,Male,40,141210.18,1,1,A15814816SID,4,91592.06,1,1,0,Germany
15724402,Tyler,Female,30,100557.03,2,0,A15724402SID,8,,2,1,0,France
15571059,Martin,Female,54,130805.54,2,1,A15571059SID,3,,1,1,0,France
15674206,Walker,Female,22,92606.98,6,0,A15674206SID,8,,2,1,1,USA
15715160,Khan,Male,36,123956.83,6,0,A15715160SID,2,165536.28,2,1,1,USA
15730448,Iroawuchi,Male,25,102758.43,6,0,A15730448SID,5,62482.95,1,1,1,USA
15662067,Summers,Male,40,94876.65,3,0,A15662067SID,8,68155.59,1,1,0,Spain
15779581,Bottrill,Female,43,94811.85,4,1,A15779581SID,3,55853.33,2,0,1,UK
15662901,Hu,Male,37,67840.81,6,0,A15662901SID,2,,2,0,1,USA
15689751,Jones,Female,31,4050.57,4,0,A15689751SID,2,79589.43,1,0,0,UK
15667742,Vincent,Male,41,134665.25,6,0,A15667742SID,5,100880.76,1,0,1,USA
15738448,Sanford,Female,25,181647.13,3,0,A15738448SID,3,174330.35,2,0,0,Spain
15680243,Brown,Male,19,33282.84,6,0,A15680243SID,7,143390.51,1,1,0,USA
15745083,Lei,Male,59,27965.0,2,1,A15745083SID,8,91415.76,1,0,0,France
15708228,Toscani,Male,30,68343.53,2,0,A15708228SID,3,134366.42,1,1,0,France
15628523,Chien,Female,24,198161.07,6,0,A15628523SID,3,,2,1,1,USA
15708196,Uchenna,Male,60,196858.4,2,0,A15708196SID,8,88786.81,1,1,1,France
15735549,Lori,Male,35,120511.03,6,0,A15735549SID,3,96814.46,2,1,1,USA
15809347,Fanucci,Male,32,30886.35,6,0,A15809347SID,9,160680.41,1,1,0,USA
15660866,Chimaobim,Female,29,2743.69,1,0,A15660866SID,3,,2,1,0,Germany
15766609,Jowers,Female,47,167778.62,3,0,A15766609SID,10,,2,1,0,Spain
15654230,Miller,Male,31,132404.64,4,0,A15654230SID,5,145537.21,1,1,0,UK
15794566,Kirsova,Female,28,144423.17,6,1,A15794566SID,4,,2,1,1,USA
15800890,T'ien,Female,45,181204.5,1,0,A15800890SID,6,,2,1,1,Germany
15697424,Ku,Female,30,182726.22,3,1,A15697424SID,2,119370.11,1,1,1,Spain
15724536,Chin,Female,28,120880.72,5,0,A15724536SID,1,,2,1,1,Canada
15735878,Law,Female,47,26812.89,6,1,A15735878SID,10,134381.52,1,0,0,USA
15707596,Chung,Female,74,66732.63,6,1,A15707596SID,8,114888.74,2,1,1,USA
15657163,Cockrum,Male,42,100834.22,3,0,A15657163SID,1,149332.48,2,1,0,Spain
15622478,Greaves,Female,40,107815.31,3,1,A15622478SID,7,105061.74,3,1,0,Spain
15779529,Grant,Male,32,34665.79,1,0,A15779529SID,7,,2,1,1,Germany
15636023,O'Donnell,Female,40,147093.84,1,1,A15636023SID,10,,1,1,1,Germany
15582066,Maclean,Male,21,36942.35,6,0,A15582066SID,4,,1,1,1,USA
15666675,Hsieh,Female,39,16460.77,3,0,A15666675SID,7,155062.8,1,1,1,Spain
15732987,Hs?,Male,43,45610.63,2,0,A15732987SID,3,88798.34,1,0,0,France
15789432,Mazzanti,Male,33,184954.11,5,0,A15789432SID,6,,2,1,0,Canada
15663161,Chiu,Female,51,47795.43,2,1,A15663161SID,5,143139.87,1,0,0,France
15694879,Reeves,Female,23,196789.9,5,0,A15694879SID,7,,2,1,0,Canada
15593715,Castiglione,Male,27,173425.68,1,0,A15593715SID,3,107027.52,1,1,0,Germany
15575002,Ferguson,Male,29,36221.18,6,0,A15575002SID,4,140720.93,1,1,0,USA
15622171,Nnamdi,Male,30,174738.2,4,0,A15622171SID,8,80964.57,2,1,0,UK
15795224,Wu,Male,39,67131.3,6,1,A15795224SID,6,178585.46,1,1,0,USA
15685346,Chu,Female,26,165692.03,3,0,A15685346SID,4,135889.13,1,1,1,Spain
15691808,King,Male,43,194691.95,2,0,A15691808SID,7,134919.85,1,1,0,France
15721007,Charlton,Male,33,129525.5,3,1,A15721007SID,8,115130.34,1,0,0,Spain
15794253,Marsh,Female,34,146511.2,3,0,A15794253SID,6,138190.13,2,0,1,Spain
15694453,Walker,Male,37,51752.18,3,0,A15694453SID,9,131519.49,2,1,1,Spain
15813113,Chang,Female,56,35418.69,1,1,A15813113SID,5,,1,1,0,Germany
15614187,Pottinger,Female,39,57995.74,1,0,A15614187SID,3,126935.98,2,0,1,Germany
15619407,Buckley,Male,39,108152.75,3,0,A15619407SID,4,133707.09,1,1,1,Spain
15646227,Folliero,Female,27,166144.98,1,0,A15646227SID,1,97893.2,1,1,0,Germany
15660541,Olisanugo,Male,34,101737.8,1,0,A15660541SID,5,127900.03,1,1,0,Germany
15753874,Kent,Male,37,33326.71,1,0,A15753874SID,10,143835.47,1,0,1,Germany
15617877,Jessop,Male,44,81140.09,5,0,A15617877SID,0,,2,1,1,Canada
15772073,Hodge,Male,48,140173.17,1,1,A15772073SID,10,,1,1,0,Germany
15701537,Ignatiev,Male,60,166513.49,6,1,A15701537SID,2,,1,1,1,USA
15736228,Chambers,Female,40,103232.6,6,0,A15736228SID,3,129596.77,1,1,1,USA
15780572,Mansom,Male,30,120736.04,1,0,A15780572SID,4,,2,1,0,Germany
15769596,Yen,Female,24,15832.43,5,1,A15769596SID,2,110407.44,2,0,0,Canada
15586996,Azikiwe,Female,76,188772.45,2,0,A15586996SID,7,,2,0,1,France
15722061,Allen,Female,41,114323.66,2,0,A15722061SID,8,142015.76,2,1,0,France
15638003,Komarova,Male,55,181534.04,2,0,A15638003SID,1,81370.07,1,0,1,France
15775590,Mackay,Female,48,102640.52,1,1,A15775590SID,2,69329.47,1,0,0,Germany
15730688,Yu,Female,28,158585.17,1,1,A15730688SID,8,116755.5,2,1,1,Germany
15753102,Curtis,Male,44,178722.24,4,0,A15753102SID,6,83870.33,1,1,0,UK
15810075,Fang,Female,39,153955.38,4,1,A15810075SID,6,130694.89,2,1,1,UK
15723373,Page,Female,34,65374.86,4,0,A15723373SID,8,117451.47,1,1,0,UK
15795298,Olisaemeka,Female,35,102986.15,3,0,A15795298SID,9,206868.78,2,0,1,Spain
15584320,Brennan,Female,39,136643.84,1,0,A15584320SID,3,111695.62,1,0,0,Germany
15724161,Sutton,Female,40,77063.63,6,1,A15724161SID,9,137285.26,4,1,0,USA
15750056,Hyde,Female,29,9633.01,4,0,A15750056SID,6,149218.39,1,1,1,UK
15609637,Nkemakolam,Male,51,43496.36,5,0,A15609637SID,7,,2,0,1,Canada
15794493,Chimaijem,Male,32,24267.28,4,0,A15794493SID,7,,2,1,1,UK
15569641,Sung,Female,41,59354.24,1,1,A15569641SID,8,130701.29,1,1,0,Germany
15815236,Chiganu,Male,34,28269.86,6,0,A15815236SID,5,,2,0,0,USA
15811177,Beneventi,Female,31,143162.34,6,0,A15811177SID,3,167949.48,1,1,0,USA
15680587,Esposito,Male,23,20199.3,3,0,A15680587SID,4,131254.81,1,1,0,Spain
15672821,Owen,Male,28,48606.92,3,0,A15672821SID,5,,2,1,1,Spain
15767681,Smalley,Male,34,89013.67,5,0,A15767681SID,9,,2,0,1,Canada
15600379,Hsiung,Male,34,59890.29,6,0,A15600379SID,7,86656.13,1,0,1,USA
15801336,Ch'ang,Female,37,106655.88,2,1,A15801336SID,8,114737.26,1,1,1,France
15721592,Barton,Female,38,156439.56,4,0,A15721592SID,5,,2,1,0,UK
15581282,Lucchese,Female,39,24176.44,3,0,A15581282SID,6,,1,1,0,Spain
15746203,Hsia,Male,62,43507.1,2,1,A15746203SID,4,119817.33,1,0,1,France
15583137,Pope,Female,48,132005.85,1,1,A15583137SID,7,130806.99,2,1,1,Germany
15680752,Horrocks,Female,49,80496.71,1,1,A15680752SID,0,,1,1,1,Germany
15688172,Tai,Male,40,88947.56,3,0,A15688172SID,5,,2,1,0,Spain
15791373,Chikezie,Female,35,12639.67,4,1,A15791373SID,2,80931.75,1,0,0,UK
15589449,Frye,Female,56,94248.16,3,1,A15589449SID,3,,3,1,1,Spain
15692819,Toscani,Male,32,11865.76,2,0,A15692819SID,1,132178.67,1,0,0,France
15727467,Mellor,Female,27,141449.86,3,0,A15727467SID,3,,2,1,0,Spain
15734312,Kang,Male,43,149457.81,3,0,A15734312SID,6,,2,1,1,Spain
15764604,Sutherland,Female,35,119814.25,1,1,A15764604SID,7,164769.02,3,1,0,Germany
15613014,Hs?,Male,29,24924.92,6,0,A15613014SID,1,107233.85,2,1,0,USA
15759684,Ting,Female,27,139481.53,3,0,A15759684SID,7,176227.07,2,0,1,Spain
15609669,Chuang,Female,39,41268.65,5,0,A15609669SID,4,109949.39,2,1,1,Canada
15685536,Chu,Female,34,1351.41,1,0,A15685536SID,5,,2,1,1,Germany
15750447,Ozoemena,Female,60,147489.76,5,1,A15750447SID,10,117738.81,1,1,0,Canada
15663249,Howells,Female,37,111175.09,2,0,A15663249SID,9,133292.45,1,1,0,France
15638646,Lucchese,Female,43,95963.14,3,0,A15638646SID,1,160474.59,1,1,1,Spain
15734161,Nnonso,Male,43,43128.95,5,0,A15734161SID,6,,2,1,0,Canada
15631070,Gerasimova,Male,55,137674.96,1,1,A15631070SID,9,154393.43,1,1,1,Germany
15761950,Woronoff,Female,45,153383.54,2,1,A15761950SID,9,110827.49,1,1,1,France
15649668,Wilhelm,Female,36,96660.76,4,0,A15649668SID,10,145750.45,2,1,1,UK
15713912,Nebechukwu,Female,45,115818.16,5,0,A15713912SID,8,109044.3,1,0,1,Canada
15586757,Anenechukwu,Female,32,37898.5,6,0,A15586757SID,4,75170.54,1,1,1,USA
15596522,Meredith,Female,42,145222.93,3,0,A15596522SID,2,,2,1,0,Spain
15625395,Chinomso,Female,28,41219.09,3,0,A15625395SID,6,105795.9,1,1,1,Spain
15760570,Stephenson,Male,32,59249.83,2,0,A15760570SID,5,,2,1,0,France
15566689,Chimaoke,Male,66,116747.62,1,0,A15566689SID,8,,2,1,1,Germany
15725794,Winters,Female,49,116249.72,5,1,A15725794SID,1,,1,1,0,Canada
